wall_time,fusion_id,trigger_source,trigger_stamp,camera_found,lidar_found,gps_found,gps_interpolated,imu_found,depth_found,odom_found,camera_delta_ms,lidar_delta_ms,imu_delta_ms,depth_delta_ms,odom_delta_ms,gps_delta_ms,fusion_latency_ms
1786563969266,375,camera,1775762983.207046032,1,0,1,1,1,0,1,0.0000,-1.0000,3.9377,-1.0000,0.0000,0.0000,0.4207
1786563969651,376,camera,1775762983.607046127,1,0,1,0,1,0,1,0.0000,-1.0000,0.6023,-1.0000,0.0000,134.2763,0.4000
1786563970486,377,camera,1775762984.440685034,1,0,1,0,1,0,1,0.0000,-1.0000,2.3087,-1.0000,0.0000,967.9153,0.3918
1786563970996,378,camera,1775762984.941111088,1,0,1,0,1,0,1,0.0000,-1.0000,1.2573,-1.0000,0.0000,1468.3413,0.2168
1786563971430,379,camera,1775762985.374000072,1,0,1,0,1,0,1,0.0000,-1.0000,1.8737,-1.0000,0.0000,1901.2303,0.4016
1786563971816,380,camera,1775762985.773915052,1,0,1,0,1,0,1,0.0000,-1.0000,5.1163,-1.0000,0.0000,2301.1453,0.4010
1786563971867,381,lidar,18263.813797560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1496
1786563972343,382,camera,1775762986.273926258,1,0,1,1,1,0,1,0.0000,-1.0000,6.9427,-1.0000,0.0000,0.0000,0.5251
1786563973154,383,camera,1775762987.107174158,1,0,1,1,1,0,1,0.0000,-1.0000,2.4303,-1.0000,0.0000,0.0000,0.3724
1786563973590,384,lidar,18265.813798560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2103
1786563973593,385,camera,1775762987.540565968,1,0,1,1,1,0,1,0.0000,-1.0000,5.2677,-1.0000,0.0000,0.0000,0.2535
1786563974034,386,camera,1775762987.974052191,1,0,1,1,1,0,1,0.0000,-1.0000,0.1967,-1.0000,0.0000,0.0000,0.3473
1786563974442,387,camera,1775762988.373914003,1,0,1,1,1,0,1,0.0000,-1.0000,5.9347,-1.0000,0.0000,0.0000,0.4475
1786563974603,388,lidar,18266.813805560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2197
1786563974859,389,camera,1775762988.807987928,1,0,1,0,1,0,1,0.0000,-1.0000,2.2593,-1.0000,0.0000,236.9639,0.3954
1786563975248,390,camera,1775762989.207302094,1,0,1,0,1,0,1,0.0000,-1.0000,4.0267,-1.0000,0.0000,636.2779,0.3324
1786563975854,391,lidar,18267.813802560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1333
1786563976263,392,camera,1775762990.207437992,1,0,1,0,1,0,0,0.0000,-1.0000,2.6807,-1.0000,-1.0000,1636.4139,0.4115
1786563976652,393,camera,1775762990.607545137,1,0,1,0,1,0,1,0.0000,-1.0000,1.9813,-1.0000,0.0000,2036.5209,0.2675
1786563976819,394,lidar,18268.813794560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1999
1786563977049,395,camera,1775762991.007676125,1,0,1,1,1,0,1,0.0000,-1.0000,3.0877,-1.0000,0.0000,0.0000,0.3541
1786563977474,396,camera,1775762991.407685041,1,0,1,1,1,0,1,0.0000,-1.0000,1.8513,-1.0000,0.0000,0.0000,0.4148
1786563978250,397,camera,1775762992.207708120,1,0,1,1,1,0,1,0.0000,-1.0000,3.4607,-1.0000,0.0000,0.0000,0.3983
1786563978660,398,camera,1775762992.607802153,1,0,1,1,1,0,1,0.0000,-1.0000,0.9692,-1.0000,0.0000,0.0000,0.3817
1786563979062,399,lidar,18270.813799560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2230
1786563979064,400,camera,1775762993.007431269,1,0,1,1,1,0,1,0.0000,-1.0000,1.4752,-1.0000,0.0000,0.0000,0.2562
1786563979561,401,camera,1775762993.507738113,1,0,1,0,1,0,0,0.0000,-1.0000,2.6032,-1.0000,-1.0000,43.1008,0.4451
1786563979813,402,lidar,18271.813804560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2022
1786563979961,403,camera,1775762993.907795906,1,0,1,0,1,0,1,0.0000,-1.0000,5.2127,-1.0000,0.0000,443.1588,0.4175
1786563980338,404,camera,1775762994.274549007,1,0,1,0,1,0,1,0.0000,-1.0000,5.6722,-1.0000,0.0000,809.9118,0.4257
1786563980680,405,camera,1775762994.641047001,1,0,1,0,1,0,1,0.0000,-1.0000,6.2758,-1.0000,0.0000,1176.4098,0.3225
1786563981098,406,camera,1775762995.041297197,1,0,1,0,1,0,1,0.0000,-1.0000,3.8583,-1.0000,0.0000,1576.6598,0.3033
1786563981172,407,lidar,18272.813810560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2306
1786563981458,408,camera,1775762995.407795906,1,0,1,0,1,0,1,0.0000,-1.0000,4.4527,-1.0000,0.0000,1943.1588,0.4122
1786563981847,409,camera,1775762995.775358915,1,0,1,0,1,0,1,0.0000,-1.0000,0.9628,-1.0000,0.0000,2310.7218,0.4044
1786563983216,410,camera,1775762997.174807072,1,0,1,1,1,0,1,0.0000,-1.0000,2.4708,-1.0000,0.0000,0.0000,0.2485
1786563983540,411,lidar,18275.813810560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2197
1786563983612,412,camera,1775762997.574674845,1,0,1,1,1,0,1,0.0000,-1.0000,2.8612,-1.0000,0.0000,0.0000,0.4060
1786563984686,413,camera,1775762998.641443014,1,0,1,0,1,0,1,0.0000,-1.0000,0.2568,-1.0000,0.0000,176.7663,0.4474
1786563985832,414,camera,1775762999.774806023,1,0,1,0,1,0,1,0.0000,-1.0000,1.5923,-1.0000,0.0000,1310.1293,0.4665
1786563986181,415,camera,1775763000.141690016,1,0,1,0,1,0,1,0.0000,-1.0000,3.7963,-1.0000,66.7510,1677.0133,0.3034
1786563986550,416,camera,1775763000.508174181,1,0,1,0,1,0,1,0.0000,-1.0000,5.6003,-1.0000,0.0000,2043.4973,0.6488
1786563986981,417,camera,1775763000.942139149,1,0,1,1,1,0,0,0.0000,-1.0000,1.1278,-1.0000,-1.0000,0.0000,0.3246
1786563987316,418,camera,1775763001.274927139,1,0,1,1,1,0,0,0.0000,-1.0000,0.7042,-1.0000,-1.0000,0.0000,0.4179
1786563987572,419,lidar,18279.813819560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2436
1786563989571,420,lidar,18281.813807560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2136
1786563989992,421,camera,1775763002.008305073,1,0,1,1,1,0,1,0.0000,-1.0000,2.5938,-1.0000,0.0000,0.0000,0.4977
1786563989994,422,camera,1775763002.708172083,1,0,1,1,1,1,1,0.0000,-1.0000,2.2692,0.0000,0.0000,0.0000,0.3952
1786563989995,423,camera,1775763003.508432150,1,0,1,0,1,0,1,0.0000,-1.0000,0.5342,-1.0000,0.0000,33.0111,0.1070
1786563990380,424,camera,1775763004.341814995,1,0,1,0,1,0,1,0.0000,-1.0000,0.7862,-1.0000,0.0000,866.3941,0.3780
1786563990549,425,lidar,18282.813796560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1340
1786563990762,426,camera,1775763004.708683968,1,0,1,0,1,0,1,0.0000,-1.0000,3.6622,-1.0000,66.3460,1233.2631,0.4093
1786563991538,427,lidar,18283.813802560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1897
1786563992993,428,camera,1775763005.108685970,1,0,1,1,1,1,1,0.0000,-1.0000,1.2698,0.0000,0.0000,0.0000,0.3988
1786563992995,429,camera,1775763005.442045927,1,0,1,1,1,1,1,0.0000,-1.0000,2.1927,0.0000,0.0000,0.0000,0.4030
1786563992996,430,camera,1775763005.875307083,1,0,1,1,1,1,1,0.0000,-1.0000,3.0758,0.0000,0.0000,0.0000,0.1292
1786563992997,431,camera,1775763006.242171049,1,0,1,1,1,1,1,0.0000,-1.0000,2.7273,0.0000,0.0000,0.0000,0.2085
1786563993084,432,camera,1775763007.042276144,1,0,1,1,1,0,1,0.0000,-1.0000,0.0298,-1.0000,0.0000,0.0000,0.3949
1786563993550,433,camera,1775763007.508795023,1,0,1,1,1,0,1,0.0000,-1.0000,4.7187,-1.0000,0.0000,0.0000,0.1715
1786563993942,434,camera,1775763007.875751972,1,0,1,1,1,0,1,0.0000,-1.0000,2.8017,-1.0000,0.0000,0.0000,0.3846
1786563994320,435,camera,1775763008.275678873,1,0,1,1,1,0,1,0.0000,-1.0000,4.2003,-1.0000,0.0000,0.0000,0.4393
1786563994584,436,lidar,18286.813794560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2244
1786563994680,437,camera,1775763008.642196894,1,0,1,0,1,0,1,0.0000,-1.0000,0.6083,-1.0000,0.0000,172.3244,0.3435
1786563995591,438,lidar,18287.813807560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2115
1786563995991,439,camera,1775763009.042300224,1,0,1,0,1,0,1,0.0000,-1.0000,4.8887,-1.0000,0.0000,572.4274,0.3405
1786563995992,440,camera,1775763009.408924103,1,0,1,0,1,0,1,0.0000,-1.0000,5.8397,-1.0000,0.0000,939.0514,0.2112
1786563997564,441,lidar,18289.813803560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2812
1786563998561,442,lidar,18290.813811560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1971
1786563999000,443,camera,1775763011.009062052,1,0,1,1,1,0,1,0.0000,-1.0000,0.0958,-1.0000,0.0000,0.0000,0.3649
1786563999002,444,camera,1775763011.409180164,1,0,1,1,1,1,1,0.0000,-1.0000,0.0788,0.0000,0.0000,0.0000,0.2442
1786563999003,445,camera,1775763012.176082134,1,0,1,1,1,1,1,0.0000,-1.0000,0.3667,0.0000,0.0000,0.0000,0.2084
1786563999082,446,camera,1775763013.042940140,1,0,1,1,1,0,1,0.0000,-1.0000,2.1562,-1.0000,0.0000,0.0000,0.3446
1786563999970,447,camera,1775763013.909436941,1,0,1,0,1,0,1,0.0000,-1.0000,1.7742,-1.0000,0.0000,442.7548,0.3176
1786564000564,448,lidar,18292.813793560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2126
1786564001564,449,lidar,18293.813800560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1633
1786564001993,450,camera,1775763014.275937080,1,0,1,1,1,0,1,0.0000,-1.0000,5.0192,-1.0000,0.0000,0.0000,0.3652
1786564001995,451,camera,1775763014.676178932,1,0,1,1,1,1,1,0.0000,-1.0000,4.9122,0.0000,0.0000,0.0000,0.3286
1786564004553,452,lidar,18296.813815560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2278
1786564004994,453,camera,1775763016.409555912,1,0,1,1,1,1,1,0.0000,-1.0000,3.7652,0.0000,0.0000,0.0000,0.4500
1786564005005,454,camera,1775763017.909559965,1,0,1,1,1,1,1,0.0000,-1.0000,4.0888,0.0000,0.0000,0.0000,0.4097
1786564005006,455,camera,1775763018.676453114,1,0,1,0,1,0,1,0.0000,-1.0000,2.8768,-1.0000,0.0000,211.4861,0.2488
1786564005122,456,camera,1775763019.076314211,1,0,1,0,1,0,1,0.0000,-1.0000,0.3272,-1.0000,0.0000,611.3471,0.4945
1786564006573,457,lidar,18298.813795560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2248
1786564007562,458,lidar,18299.813792560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1918
1786564007995,459,camera,1775763019.443181038,1,0,1,1,1,1,1,0.0000,-1.0000,4.0348,0.0000,0.0000,0.0000,0.4108
1786564007997,460,camera,1775763019.876570225,1,0,1,1,1,1,1,0.0000,-1.0000,1.4038,0.0000,0.0000,0.0000,0.3388
1786564008006,461,camera,1775763020.309998035,1,0,1,1,1,0,1,0.0000,-1.0000,1.1882,-1.0000,0.0000,0.0000,0.2487
1786564008007,462,camera,1775763021.409809113,1,0,1,1,1,1,1,0.0000,-1.0000,3.3841,0.0000,0.0000,0.0000,0.1209
1786564008584,463,lidar,18300.813806560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2211
1786564008781,464,camera,1775763022.743839025,1,0,1,1,1,0,1,0.0000,-1.0000,1.0834,-1.0000,0.0000,0.0000,0.4886
1786564010993,465,camera,1775763023.577055931,1,0,1,0,1,1,1,0.0000,-1.0000,1.4246,0.0000,0.0000,98.7075,0.4833
1786564010995,466,camera,1775763023.943566084,1,0,1,0,1,1,1,0.0000,-1.0000,0.4054,0.0000,0.0000,465.2175,0.3159
1786564010996,467,camera,1775763024.310230970,1,0,1,0,1,1,1,0.0000,-1.0000,2.1779,0.0000,0.0000,831.8825,0.2815
1786564010997,468,camera,1775763024.676935911,1,0,1,0,1,0,1,0.0000,-1.0000,3.7621,-1.0000,0.0000,1198.5875,0.2024
1786564011121,469,camera,1775763025.076828241,1,0,1,0,1,0,1,0.0000,-1.0000,3.2049,-1.0000,0.0000,1598.4795,0.3830
1786564011549,470,lidar,18303.813805560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2453
1786564011549,471,camera,1775763025.510258198,1,0,1,0,1,0,1,0.0000,-1.0000,1.9201,-1.0000,0.0000,2031.9095,0.2441
1786564012553,472,lidar,18304.813821560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1961
1786564013562,473,lidar,18305.813802560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2653
1786564013994,474,camera,1775763025.843696117,1,0,1,1,1,1,1,0.0000,-1.0000,4.5029,0.0000,0.0000,0.0000,0.5423
1786564013996,475,camera,1775763026.543710947,1,0,1,1,1,1,1,0.0000,-1.0000,4.8579,0.0000,0.0000,0.0000,0.2233
1786564013998,476,camera,1775763026.877063274,1,0,1,1,1,0,1,0.0000,-1.0000,6.1249,-1.0000,0.0000,0.0000,0.4192
1786564013999,477,camera,1775763027.547693014,1,0,1,1,1,0,1,0.0000,-1.0000,2.4624,-1.0000,0.0000,0.0000,0.2288
1786564014323,478,camera,1775763028.277072191,1,0,1,1,1,0,1,0.0000,-1.0000,5.0139,-1.0000,0.0000,0.0000,0.4384
1786564016603,479,lidar,18308.813793560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2133
1786564016993,480,camera,1775763028.978824854,1,0,1,0,1,1,1,0.0000,-1.0000,4.8656,0.0000,0.0000,442.8730,0.4802
1786564016994,481,camera,1775763029.610570908,1,0,1,0,1,1,1,0.0000,-1.0000,3.8854,0.0000,0.0000,1074.6190,0.3561
1786564017046,482,camera,1775763031.011847973,1,0,1,0,1,0,1,0.0000,-1.0000,0.3751,-1.0000,0.0000,2475.8960,0.3898
1786564017352,483,camera,1775763031.310690165,1,0,1,0,1,0,1,0.0000,-1.0000,0.3681,-1.0000,0.0000,2774.7380,0.3600
1786564017646,484,camera,1775763031.610812902,1,0,1,0,1,0,0,0.0000,-1.0000,0.9199,-1.0000,-1.0000,3074.8610,0.4128
1786564018572,485,lidar,18310.813816560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2240
1786564019586,486,lidar,18311.813810560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1893
1786564019800,487,camera,1775763031.878221035,1,0,1,1,1,1,1,0.0000,-1.0000,4.9479,0.0000,0.0000,0.0000,0.5044
1786564019803,488,camera,1775763032.510710955,1,0,1,1,1,1,1,0.0000,-1.0000,4.3129,0.0000,0.0000,0.0000,0.4558
1786564019804,489,camera,1775763032.810819149,1,0,1,1,1,1,1,0.0000,-1.0000,4.5441,0.0000,0.0000,0.0000,0.2503
1786564019805,490,camera,1775763033.410565138,1,0,1,1,1,1,1,0.0000,-1.0000,0.0644,0.0000,0.0000,0.0000,0.2041
1786564020145,491,camera,1775763034.111842155,1,0,1,1,1,0,1,0.0000,-1.0000,2.6936,-1.0000,0.0000,0.0000,0.2783
1786564020576,492,lidar,18312.813797560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2029
1786564021581,493,lidar,18313.813821560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2313
1786564022581,494,lidar,18314.813803560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2027
1786564023157,495,camera,1775763034.444326162,1,0,1,1,1,0,1,0.0000,-1.0000,2.1521,-1.0000,0.0000,0.0000,0.4322
1786564023159,496,camera,1775763035.177691221,1,0,1,1,1,1,1,0.0000,-1.0000,3.6679,0.0000,0.0000,0.0000,0.2637
1786564023168,497,camera,1775763035.877825975,1,0,1,1,1,1,1,0.0000,-1.0000,0.9271,0.0000,0.0000,0.0000,0.3647
1786564023170,498,camera,1775763036.877831221,1,0,1,1,1,0,1,0.0000,-1.0000,4.7821,-1.0000,0.0000,0.0000,0.2353
1786564023244,499,camera,1775763037.211072922,1,0,1,1,1,0,0,0.0000,-1.0000,3.9799,-1.0000,-1.0000,0.0000,0.4457
1786564023579,500,camera,1775763037.545219183,1,0,1,1,1,0,1,0.0000,-1.0000,0.9709,-1.0000,0.0000,0.0000,0.4309
1786564023919,501,camera,1775763037.879460096,1,0,1,1,1,0,1,0.0000,-1.0000,3.4044,-1.0000,0.0000,0.0000,0.3871
1786564024245,502,camera,1775763038.211328030,1,0,1,1,1,0,1,0.0000,-1.0000,0.9824,-1.0000,0.0000,0.0000,0.4455
1786564024613,503,camera,1775763038.577816010,1,0,1,0,1,0,1,0.0000,-1.0000,2.7904,-1.0000,0.0000,94.5994,0.3977
1786564024791,504,lidar,18315.813806560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2165
1786564024882,505,camera,1775763038.846842051,1,0,1,0,1,0,1,0.0000,-1.0000,3.3714,-1.0000,0.0000,363.6254,0.3791
1786564025189,506,camera,1775763039.144699097,1,0,1,0,1,0,1,0.0000,-1.0000,2.3934,-1.0000,0.0000,661.4824,0.4060
1786564025349,507,camera,1775763039.311195135,1,0,1,0,1,0,1,0.0000,-1.0000,0.7881,-1.0000,0.0000,827.9784,0.3406
1786564025647,508,camera,1775763039.611452818,1,0,1,0,1,0,1,0.0000,-1.0000,4.4301,-1.0000,0.0000,1128.2364,0.4306
1786564025980,509,camera,1775763039.944694042,1,0,1,0,1,0,1,0.0000,-1.0000,0.4141,-1.0000,0.0000,1461.4774,0.3687
1786564026045,510,lidar,18317.813806560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1800
1786564027798,511,lidar,18318.813788560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1854
1786564027875,512,lidar,18319.813812560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2261
1786564029052,513,lidar,18320.813801560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2156
1786564029157,514,camera,1775763040.311322212,1,0,1,1,1,0,1,0.0000,-1.0000,4.0664,-1.0000,0.0000,0.0000,0.5745
1786564029159,515,camera,1775763040.678199053,1,0,1,1,1,1,1,0.0000,-1.0000,1.1984,0.0000,0.0000,0.0000,0.4684
1786564029161,516,camera,1775763040.978677988,1,0,1,1,1,1,1,0.0000,-1.0000,2.2751,0.0000,0.0000,0.0000,0.2501
1786564029162,517,camera,1775763041.344810963,1,0,1,1,1,1,1,0.0000,-1.0000,3.7171,0.0000,0.0000,0.0000,0.2134
1786564029163,518,camera,1775763041.678067923,1,0,1,1,1,1,1,0.0000,-1.0000,5.0599,0.0000,0.0000,0.0000,0.1956
1786564029164,519,camera,1775763042.344925880,1,0,1,1,1,0,1,0.0000,-1.0000,2.3921,-1.0000,0.0000,0.0000,0.1413
1786564029165,520,camera,1775763043.079898119,1,0,1,1,1,0,1,0.0000,-1.0000,5.0349,-1.0000,0.0000,0.0000,0.1723
1786564029487,521,camera,1775763043.445060015,1,0,1,1,1,0,1,0.0000,-1.0000,2.6219,-1.0000,0.0000,0.0000,0.3844
1786564029817,522,camera,1775763043.778322220,1,0,1,0,1,0,0,0.0000,-1.0000,24.0789,-1.0000,-1.0000,264.2427,0.3307
1786564030216,523,camera,1775763044.177947044,1,0,1,0,1,0,1,0.0000,-1.0000,0.3589,-1.0000,0.0000,663.8677,0.3376
1786564030623,524,camera,1775763044.578454018,1,0,1,0,1,0,1,0.0000,-1.0000,1.9516,-1.0000,0.0000,1064.3747,0.2853
1786564030792,525,lidar,18321.813786560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1808
1786564030866,526,lidar,18322.813819560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1913
1786564032024,527,lidar,18323.813798560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2275
1786564032160,528,camera,1775763044.945209026,1,0,1,1,1,1,1,0.0000,-1.0000,2.6559,0.0000,0.0000,0.0000,0.4721
1786564032162,529,camera,1775763046.011943102,1,0,1,1,1,0,1,0.0000,-1.0000,4.3901,-1.0000,0.0000,0.0000,0.2568
1786564032421,530,camera,1775763046.378439903,1,0,1,1,1,0,1,0.0000,-1.0000,5.0244,-1.0000,0.0000,0.0000,0.5725
1786564032749,531,camera,1775763046.711954832,1,0,1,1,1,0,1,0.0000,-1.0000,4.2494,-1.0000,0.0000,0.0000,0.3311
1786564033114,532,camera,1775763047.078704119,1,0,1,1,1,0,1,0.0000,-1.0000,3.8116,-1.0000,0.0000,0.0000,0.3414
1786564033202,533,lidar,18324.813810560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1921
1786564033550,534,camera,1775763047.511962175,1,0,1,1,1,0,1,0.0000,-1.0000,1.0786,-1.0000,0.0000,0.0000,0.3544
1786564033901,535,camera,1775763047.845330238,1,0,1,1,1,0,1,0.0000,-1.0000,0.3519,-1.0000,0.0000,0.0000,0.4494
1786564034186,536,camera,1775763048.145468950,1,0,1,1,1,0,1,0.0000,-1.0000,3.8959,-1.0000,0.0000,0.0000,0.5495
1786564034571,537,lidar,18325.813788560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2120
1786564034631,538,lidar,18326.813818560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2558
1786564034882,539,camera,1775763048.845442057,1,0,1,0,1,0,1,0.0000,-1.0000,3.3961,-1.0000,0.0000,377.2069,0.5118
1786564035181,540,camera,1775763049.145448923,1,0,1,0,1,0,1,0.0000,-1.0000,2.5509,-1.0000,0.0000,677.2139,0.4168
1786564035525,541,camera,1775763049.478703022,1,0,1,0,1,0,1,0.0000,-1.0000,1.3501,-1.0000,0.0000,1010.4679,0.3790
1786564035900,542,camera,1775763049.845615149,1,0,1,0,1,0,1,0.0000,-1.0000,0.5219,-1.0000,0.0000,1377.3799,0.3962
1786564036198,543,lidar,18327.813798560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2056
1786564036309,544,camera,1775763050.245894194,1,0,1,0,1,0,1,0.0000,-1.0000,0.2709,-1.0000,0.0000,1777.6589,0.3701
1786564036685,545,camera,1775763050.646347046,1,0,1,0,1,0,1,0.0000,-1.0000,0.1939,-1.0000,0.0000,2178.1119,0.3747
1786564037015,546,camera,1775763050.978960037,1,0,1,1,1,0,1,0.0000,-1.0000,4.3481,-1.0000,0.0000,0.0000,0.2624
1786564037197,547,lidar,18328.813776560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1782
1786564037614,548,lidar,18329.813776560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2240
1786564038159,549,camera,1775763051.645701170,1,0,1,1,1,0,1,0.0000,-1.0000,3.2929,-1.0000,0.0000,0.0000,0.4784
1786564039057,550,lidar,18330.813785560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2408
1786564039552,551,lidar,18331.813800560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1828
1786564040628,552,lidar,18332.813769560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1224
1786564041174,553,camera,1775763052.349420071,1,0,1,1,1,1,1,0.0000,-1.0000,2.2819,0.0000,0.0000,0.0000,0.4824
1786564041176,554,camera,1775763052.778947115,1,0,1,1,1,1,1,0.0000,-1.0000,1.6761,0.0000,0.0000,0.0000,0.3014
1786564041178,555,camera,1775763053.613084078,1,0,1,0,1,1,1,0.0000,-1.0000,3.5159,0.0000,0.0000,142.2019,0.2159
1786564041179,556,camera,1775763054.412574053,1,0,1,0,1,0,1,0.0000,-1.0000,3.0441,-1.0000,0.0000,941.6919,0.1914
1786564042039,557,camera,1775763055.979341984,1,0,1,1,1,0,1,0.0000,-1.0000,3.7039,-1.0000,0.0000,0.0000,0.4671
1786564043005,558,lidar,18334.813756560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2578
1786564044017,559,lidar,18335.813796560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2139
1786564044157,560,camera,1775763056.779451132,1,0,1,1,1,0,1,0.0000,-1.0000,1.5221,-1.0000,0.0000,0.0000,0.3274
1786564044400,561,camera,1775763058.347160101,1,0,1,1,1,0,0,0.0000,-1.0000,2.9669,-1.0000,-1.0000,0.0000,0.3559
1786564044823,562,lidar,18336.813834560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2365
1786564046578,563,lidar,18338.813804560,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2397
1786564047160,564,camera,1775763058.779697180,1,0,1,1,1,1,1,0.0000,-1.0000,5.5861,0.0000,0.0000,0.0000,0.4018
1786564047162,565,camera,1775763059.113058090,1,0,1,1,1,1,1,0.0000,-1.0000,1.7751,0.0000,0.0000,0.0000,0.3533
1786564047163,566,camera,1775763059.446326971,1,0,1,1,1,1,1,0.0000,-1.0000,1.9439,0.0000,0.0000,0.0000,0.2084
1786564047165,567,camera,1775763059.879467010,1,0,1,1,1,0,1,0.0000,-1.0000,6.0061,-1.0000,0.0000,0.0000,0.2573
