wall_time,fusion_id,trigger_source,trigger_stamp,camera_found,lidar_found,gps_found,imu_found,depth_found,odom_found,vel_found,rgb_raw_camera_info_found,stereo_found,camera_delta_ms,lidar_delta_ms,imu_delta_ms,depth_delta_ms,odom_delta_ms,gps_delta_ms,vel_delta_ms,rgb_raw_camera_info_delta_ms,stereo_delta_ms,fusion_latency_ms
1788948199279,193,depth,1775762910.534655094,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,9.5513,0.0000,0.0000,292.5000,311.7912,0.0000,0.0000,0.5694
1788948199564,194,depth,1775762910.901262045,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8808,0.0000,0.0000,74.1070,54.8158,0.0000,0.0000,0.3344
1788948200189,195,depth,1775762911.234779119,1,0,1,1,1,1,1,1,0,0.0000,-1.0000,4.4897,0.0000,0.0000,252.1574,282.1641,0.0000,-1.0000,0.5741
1788948200506,196,depth,1775762911.570202112,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.7083,0.0000,0.0000,83.2656,53.2589,0.0000,335.4230,0.4114
1788948200789,197,depth,1775762912.070588112,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,5.7243,0.0000,0.0000,583.6516,553.6449,-1.0000,0.0000,0.3513
1788948201074,198,depth,1775762912.401510239,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,2.3563,0.0000,0.0000,70.6851,91.7130,-1.0000,0.0000,0.3390
1788948201743,199,depth,1775762912.768137932,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.7607,0.0000,0.0000,295.9429,274.9150,0.0000,0.0000,0.3747
1788948202358,200,depth,1775762913.168203115,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,8.4282,0.0000,0.0000,299.4572,320.3803,0.0000,0.0000,0.3630
1788948202579,201,depth,1775762913.501650095,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8588,0.0000,0.0000,33.9898,13.0667,0.0000,0.0000,0.3686
1788948202870,202,depth,1775762913.801635981,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.0098,0.0000,0.0000,333.9758,313.0527,0.0000,0.0000,0.3285
1788948203515,203,depth,1775762914.135040045,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.6563,0.0000,0.0000,338.9708,369.9468,0.0000,0.0000,0.5983
1788948203777,204,depth,1775762914.534889936,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.2262,0.0000,0.0000,60.8792,29.9032,0.0000,0.0000,0.3634
1788948204043,205,depth,1775762914.868381977,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.0408,0.0000,0.0000,394.3712,363.3952,0.0000,0.0000,0.3752
1788948204697,206,depth,1775762915.235008001,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.5457,0.0000,0.0000,254.3742,276.4200,0.0000,0.0000,0.4354
1788948204981,207,depth,1775762915.601766109,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.0648,0.0000,0.0000,112.3838,90.3380,0.0000,0.0000,0.3582
1788948205456,208,depth,1775762915.901745081,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.9212,0.0000,0.0000,412.3628,390.3170,0.0000,0.0000,0.3459
1788948205990,209,depth,1775762916.235612869,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.2543,0.0000,0.0000,240.3919,261.0888,0.0000,0.0000,0.3506
1788948205997,210,depth,1775762916.568503141,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.2107,0.0000,0.0000,92.4981,71.8012,0.0000,0.0000,0.3643
1788948206476,211,depth,1775762916.938077927,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2943,0.0000,0.0000,462.0731,441.3762,0.0000,0.0000,0.3385
1788948206772,212,depth,1775762917.301884174,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.7753,0.0000,0.0000,168.5899,181.7126,0.0000,0.0000,0.3702
1788948207674,213,depth,1775762917.635265112,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.4062,0.0000,0.0000,164.7911,151.6684,0.0000,0.0000,0.3221
1788948207804,214,depth,1775762918.001887083,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8908,0.0000,0.0000,531.4131,518.2904,0.0000,0.0000,0.3480
1788948208079,215,depth,1775762918.368514061,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.6553,0.0000,0.0000,98.8650,116.8447,0.0000,0.0000,0.3836
1788948208370,216,depth,1775762918.702007055,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.8767,0.0000,0.0000,234.6279,216.6483,0.0000,0.0000,0.3280
1788948209876,217,depth,1775762919.102082968,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3493,0.0000,0.0000,410.7095,427.1817,0.0000,0.0000,0.3591
1788948209883,218,depth,1775762919.468772173,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.6383,0.0000,0.0000,44.0205,60.4927,0.0000,0.0000,0.3560
1788948209898,219,depth,1775762919.869062185,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.5408,0.0000,0.0000,356.2695,339.7973,0.0000,0.0000,0.3407
1788948210182,220,depth,1775762920.202140093,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.6737,0.0000,66.4980,689.3475,672.8753,0.0000,0.0000,0.3669
1788948210613,221,depth,1775762920.602134943,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.1713,0.0000,0.0000,1089.3425,1072.8703,0.0000,0.0000,0.3901
1788948211045,222,depth,1775762921.035396099,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.7877,0.0000,33.4910,119.5794,146.4489,0.0000,0.0000,0.4493
1788948211468,223,depth,1775762921.404824018,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2097,0.0000,0.0000,249.8486,222.9791,0.0000,0.0000,0.3463
1788948211836,224,depth,1775762921.802327156,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.6133,0.0000,0.0000,177.4902,204.5863,0.0000,0.0000,0.4914
1788948212192,225,depth,1775762922.169724226,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6303,0.0000,0.0000,303.7247,318.6561,0.0000,0.0000,0.3571
1788948212553,226,depth,1775762922.502507925,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0757,0.0000,0.0000,29.0593,14.1279,0.0000,0.0000,0.3625
1788948213061,227,depth,1775762922.869010925,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.1673,0.0000,0.0000,395.5623,380.6309,0.0000,0.0000,0.3880
1788948213380,228,depth,1775762923.302409887,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.4063,0.0000,0.0000,189.0718,203.4769,0.0000,0.0000,0.3847
1788948213732,229,depth,1775762923.635653019,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8443,0.0000,0.0000,144.1712,129.7661,0.0000,0.0000,0.3870
1788948214082,230,depth,1775762924.002274990,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3563,0.0000,0.0000,510.7932,496.3881,0.0000,0.0000,0.3863
1788948214557,231,depth,1775762924.402266026,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.7177,0.0000,0.0000,96.2182,117.2852,0.0000,0.0000,0.3622
1788948214961,232,depth,1775762924.770303011,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.8143,0.0000,0.0000,271.8188,250.7518,0.0000,0.0000,0.3531
1788948215279,233,depth,1775762925.102514982,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.1287,0.0000,0.0000,370.2039,389.3300,0.0000,0.0000,0.3886
1788948215746,234,depth,1775762925.569084883,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0713,0.0000,0.0000,96.3661,77.2400,0.0000,0.0000,0.3590
1788948216152,235,depth,1775762925.936574936,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.6187,0.0000,0.0000,463.8561,444.7300,0.0000,0.0000,0.3577
1788948216517,236,depth,1775762926.369147062,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,14.7483,0.0000,0.0000,98.9029,123.8228,0.0000,0.0000,0.3733
1788948216956,237,depth,1775762926.769263029,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8757,0.0000,0.0000,301.2131,276.2932,0.0000,0.0000,0.3862
1788948217565,238,depth,1775762927.169269085,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.1353,0.0000,0.0000,300.8070,324.4404,0.0000,0.0000,0.3826
1788948217673,239,depth,1775762927.536714077,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,24.3447,0.0000,0.0000,66.6380,43.0046,0.0000,0.0000,0.3846
1788948218065,240,depth,1775762927.869399071,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.4647,0.0000,0.0000,399.3230,375.6896,0.0000,0.0000,0.4171
1788948218443,241,depth,1775762928.202770233,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.1787,0.0000,0.0000,270.6362,292.9042,0.0000,0.0000,0.3575
1788948218858,242,depth,1775762928.602771044,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.8973,0.0000,0.0000,129.3648,107.0968,0.0000,0.0000,0.3921
1788948219310,243,depth,1775762929.036143064,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.2493,0.0000,0.0000,562.7368,540.4688,0.0000,0.0000,0.3538
1788948219739,244,depth,1775762929.436018229,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.4757,0.0000,0.0000,33.2287,51.8462,0.0000,0.0000,0.4005
1788948220127,245,depth,1775762929.769522190,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.0567,0.0000,0.0000,300.2753,281.6578,0.0000,0.0000,0.3872
1788948220819,246,depth,1775762930.102895021,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.3037,0.0000,0.0000,363.4284,388.3837,0.0000,0.0000,0.4684
1788948220836,247,depth,1775762930.469506025,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.4127,0.0000,0.0000,3.1826,21.7727,0.0000,0.0000,0.3886
1788948221267,248,depth,1775762930.836288929,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6903,0.0000,0.0000,369.9656,345.0103,0.0000,0.0000,0.3879
1788948221646,249,depth,1775762931.236146212,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.6527,0.0000,0.0000,769.8226,744.8673,0.0000,0.0000,0.3686
1788948222010,250,depth,1775762931.636265993,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.1352,0.0000,0.0000,214.1063,227.5447,0.0000,0.0000,0.3455
1788948222359,251,depth,1775762931.969519138,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.4253,0.0000,0.0000,119.1467,105.7083,0.0000,0.0000,0.5104
1788948222703,252,depth,1775762932.338495970,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.1248,0.0000,0.0000,154.1553,168.9263,0.0000,0.0000,0.3787
1788948223159,253,depth,1775762932.736388206,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.6507,0.0000,0.0000,243.7367,228.9657,0.0000,0.0000,0.3751
1788948223456,254,depth,1775762933.136548042,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.0932,0.0000,0.0000,643.8967,629.1257,0.0000,0.0000,0.3756
1788948224234,255,depth,1775762933.469767094,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.9008,0.0000,0.0000,31.0270,67.0274,0.0000,0.0000,0.3788
1788948224243,256,depth,1775762933.836578131,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.6843,0.0000,0.0000,335.7840,299.7836,0.0000,0.0000,0.3587
1788948225371,257,depth,1775762934.170521021,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.4723,0.0000,0.0000,349.3014,375.1604,0.0000,0.0000,0.3934
1788948225376,258,depth,1775762934.571135998,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.5573,0.0000,0.0000,51.3136,25.4546,0.0000,0.0000,0.4137
1788948225378,259,depth,1775762934.903291225,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.6273,0.0000,0.0000,383.4686,357.6096,0.0000,0.0000,0.3338
1788948225833,260,depth,1775762935.271836042,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.4727,0.0000,0.0000,196.3821,216.3572,0.0000,0.0000,0.3741
1788948226864,261,depth,1775762935.636647224,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3683,0.0000,0.0000,835.4856,853.7121,0.0000,0.0000,0.3825
1788948226869,262,depth,1775762936.037084818,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2587,0.0000,0.0000,435.0476,453.2741,0.0000,0.0000,0.4972
1788948227171,263,depth,1775762936.503408194,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.4457,0.0000,0.0000,31.2754,13.0489,0.0000,0.0000,0.4020
1788948227694,264,depth,1775762936.969900131,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.2037,0.0000,0.0000,497.7674,479.5409,0.0000,0.0000,0.4274
1788948228005,265,depth,1775762937.336923122,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.6718,0.0000,0.0000,159.7343,181.4333,0.0000,0.0000,0.4011
1788948228332,266,depth,1775762937.703523159,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.0593,0.0000,0.0000,206.8657,185.1667,0.0000,0.0000,0.3797
1788948229152,267,depth,1775762938.036643982,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.8903,0.0000,0.0000,473.3402,498.3882,0.0000,0.0000,0.4388
1788948229563,268,depth,1775762938.803519964,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.9513,0.0000,0.0000,293.5358,268.4878,0.0000,0.0000,0.4162
1788948229971,269,depth,1775762939.136900187,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.5088,0.0000,0.0000,626.9158,601.8678,0.0000,0.0000,0.3629
1788948230335,270,depth,1775762939.570274115,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.7072,0.0000,0.0000,101.7835,127.0989,0.0000,0.0000,0.3596
1788948230793,271,depth,1775762939.903650999,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9123,0.0000,0.0000,231.5935,206.2781,0.0000,0.0000,0.3580
1788948231110,272,depth,1775762940.303653002,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.8443,0.0000,0.0000,631.5955,606.2801,0.0000,0.0000,0.3535
1788948231576,273,depth,1775762940.670419931,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3338,0.0000,0.0000,269.9921,287.7131,0.0000,0.0000,0.4058
1788948231913,274,depth,1775762941.070271969,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.0142,0.0000,0.0000,394.9636,422.8920,0.0000,0.0000,0.4157
1788948232276,275,depth,1775762941.504097939,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,16.9082,0.0000,0.0000,38.8624,10.9340,0.0000,0.0000,0.3845
1788948232661,276,depth,1775762941.836786985,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.8467,0.0000,0.0000,371.5514,343.6230,0.0000,0.0000,0.3829
1788948233102,277,depth,1775762942.237030029,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.8588,0.0000,0.0000,231.3077,256.8329,0.0000,0.0000,0.4889
1788948233880,278,depth,1775762942.637172937,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.6657,0.0000,0.0000,168.8353,143.3101,0.0000,0.0000,0.3999
1788948234286,279,depth,1775762943.436908007,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.2007,0.0000,0.0000,968.5703,943.0451,0.0000,0.0000,0.3976
1788948234671,280,depth,1775762943.837273121,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8468,0.0000,0.0000,208.4638,232.0263,0.0000,0.0000,0.3775
1788948235071,281,depth,1775762944.237319946,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.3638,0.0000,0.0000,283.4514,303.8557,0.0000,0.0000,0.3909
1788948235427,282,depth,1775762944.570588112,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.5232,0.0000,0.0000,49.8166,29.4123,0.0000,0.0000,0.3815
1788948235760,283,depth,1775762944.904026031,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.7052,0.0000,0.0000,383.2546,362.8503,0.0000,0.0000,0.3860
1788948236215,284,depth,1775762945.237402201,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.1208,0.0000,0.0000,236.3905,256.8446,0.0000,0.0000,0.5027
1788948236743,285,depth,1775762945.571660995,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.3102,0.0000,0.0000,97.8685,77.4144,0.0000,0.0000,0.3792
1788948236987,286,depth,1775762945.904303074,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.8518,0.0000,0.0000,430.5105,410.0564,0.0000,0.0000,0.4207
1788948237361,287,depth,1775762946.337581158,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4252,0.0000,0.0000,134.2163,161.6165,0.0000,0.0000,0.3988
1788948237708,288,depth,1775762946.704214096,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.1678,0.0000,0.0000,232.4167,205.0165,0.0000,0.0000,0.3809
1788948238059,289,depth,1775762947.104252815,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.2032,0.0000,0.0000,372.0051,399.1682,0.0000,0.0000,0.4133
1788948238617,290,depth,1775762947.537776232,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8598,0.0000,0.0000,61.5179,34.3548,0.0000,0.0000,0.3749
1788948238940,291,depth,1775762947.970797062,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.7742,0.0000,0.0000,494.5389,467.3758,0.0000,0.0000,0.4242
1788948239331,292,depth,1775762948.404270172,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.2388,0.0000,0.0000,64.5867,84.8127,0.0000,0.0000,0.3998
1788948240582,293,depth,1775762948.772356033,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.0473,0.0000,0.0000,1126.4712,1158.7864,0.0000,0.0000,0.3674
1788948240622,294,depth,1775762949.137532234,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.9892,0.0000,0.0000,761.2952,793.6104,0.0000,0.0000,0.3996
1788948240928,295,depth,1775762949.904274940,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.4713,0.0000,0.0000,5.4478,26.8674,0.0000,0.0000,0.3610
1788948241389,296,depth,1775762950.271153212,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.9282,0.0000,0.0000,238.6596,254.7723,0.0000,0.0000,0.3954
1788948241867,297,depth,1775762950.737785101,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.8087,0.0000,0.0000,227.9724,211.8597,0.0000,0.0000,0.3815
1788948242306,298,depth,1775762951.138772011,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,6.1733,0.0000,0.0000,333.6638,356.2925,0.0000,0.0000,0.3943
1788948242601,299,depth,1775762951.504533052,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.7218,0.0000,0.0000,32.0972,9.4685,0.0000,0.0000,0.3836
1788948243061,300,depth,1775762951.904532909,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4782,0.0000,0.0000,432.0972,409.4685,0.0000,0.0000,0.4210
1788948243474,301,depth,1775762952.237782955,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.5468,0.0000,0.0000,233.5284,251.1478,0.0000,0.0000,0.3961
1788948243850,302,depth,1775762952.572211027,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.3802,0.0000,0.0000,100.8996,83.2802,0.0000,0.0000,0.3790
1788948244294,303,depth,1775762953.004652977,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.5282,0.0000,0.0000,533.3416,515.7222,0.0000,0.0000,0.4035
1788948244676,304,depth,1775762953.372197151,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8683,0.0000,0.0000,106.0274,136.1054,0.0000,0.0000,0.3986
1788948245140,305,depth,1775762953.772208214,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.4807,0.0000,0.0000,293.9836,263.9056,0.0000,0.0000,0.3965
1788948245445,306,depth,1775762954.105810165,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4287,0.0000,0.0000,372.3104,393.8009,0.0000,0.0000,0.4107
1788948245804,307,depth,1775762954.471276045,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.0673,0.0000,0.0000,6.8444,28.3349,0.0000,0.0000,0.4588
1788948246217,308,depth,1775762954.838154078,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.8353,0.0000,0.0000,360.0336,338.5431,0.0000,0.0000,0.3818
1788948246673,309,depth,1775762955.171586990,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.7183,0.0000,0.0000,309.1634,326.6474,0.0000,0.0000,0.5050
1788948247128,310,depth,1775762955.538038015,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.0107,0.0000,0.0000,57.2876,39.8036,0.0000,0.0000,0.4158
1788948247552,311,depth,1775762956.005104065,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.1503,0.0000,0.0000,524.3536,506.8696,0.0000,0.0000,0.4643
1788948247980,312,depth,1775762956.438289165,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.6847,0.0000,0.0000,30.2504,46.8497,0.0000,0.0000,0.4195
1788948248423,313,depth,1775762956.838156939,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.8117,0.0000,0.0000,369.6176,353.0183,0.0000,0.0000,0.3897
1788948248748,314,depth,1775762957.171666145,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,1.7352,0.0000,0.0000,300.9728,324.7118,0.0000,0.0000,0.4131
1788948249163,315,depth,1775762957.538457155,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3758,0.0000,0.0000,65.8182,42.0792,0.0000,0.0000,0.3842
1788948249482,316,depth,1775762957.905433178,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3932,0.0000,0.0000,432.7942,409.0552,0.0000,0.0000,0.3769
1788948249908,317,depth,1775762958.238282919,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8332,0.0000,0.0000,247.3468,276.4460,0.0000,0.0000,0.4055
1788948250347,318,depth,1775762958.638473034,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,1.2457,0.0000,0.0000,152.8432,123.7440,-1.0000,0.0000,0.3718
1788948250751,319,depth,1775762959.038401127,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,1.4527,0.0000,0.0000,552.7712,523.6720,-1.0000,0.0000,0.3839
1788948251460,320,depth,1775762959.673088074,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,2.4232,0.0000,0.0000,201.0087,152.3836,-1.0000,0.0000,0.3870
1788948251775,321,depth,1775762960.105154037,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,3.4147,0.0000,0.0000,633.0747,584.4496,-1.0000,0.0000,0.3881
1788948252246,322,depth,1775762960.505863905,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,2.8397,0.0000,0.0000,28.3922,11.5352,-1.0000,0.0000,0.4209
1788948252980,323,depth,1775762961.205163956,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.0878,0.0000,0.0000,264.1008,285.1932,0.0000,0.0000,0.3871
1788948253274,324,depth,1775762961.572026014,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.3927,0.0000,0.0000,102.7612,81.6688,0.0000,0.0000,0.3815
1788948253618,325,depth,1775762962.005328178,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,5.1482,0.0000,0.0000,536.0632,514.9708,0.0000,0.0000,0.3567
1788948253826,326,depth,1775762962.372287035,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.7283,0.0000,0.0000,99.9783,128.2563,0.0000,0.0000,0.3877
1788948255811,327,depth,1775762962.705404043,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.5553,0.0000,0.0000,797.3927,818.0178,0.0000,0.0000,0.4193
1788948255869,328,depth,1775762963.139134884,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.3687,0.0000,0.0000,363.6617,384.2868,0.0000,0.0000,0.4656
1788948255875,329,depth,1775762963.572038174,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,6.0557,0.0000,0.0000,69.2413,48.6162,0.0000,0.0000,0.4832
1788948255876,330,depth,1775762964.005530119,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.5088,0.0000,0.0000,502.7333,482.1082,0.0000,0.0000,0.3750
1788948256135,331,depth,1775762964.372295856,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,24.3223,0.0000,0.0000,111.6456,141.8291,0.0000,0.0000,0.3881
1788948256418,332,depth,1775762964.738916159,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,6.0023,0.0000,0.0000,254.9744,224.7909,0.0000,0.0000,0.3914
1788948256685,333,depth,1775762965.105664015,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.4728,0.0000,0.0000,364.1855,387.5762,0.0000,0.0000,0.4278
1788948257524,334,depth,1775762965.507490158,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.3687,0.0000,0.0000,37.6405,14.2498,0.0000,0.0000,0.3945
1788948257953,335,depth,1775762965.939038992,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.1878,0.0000,0.0000,469.1895,445.7988,0.0000,0.0000,0.3913
1788948258377,336,depth,1775762966.405539989,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,3.8887,0.0000,0.0000,65.9635,93.1436,0.0000,0.0000,0.4253
1788948258721,337,depth,1775762966.839046240,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.9077,0.0000,0.0000,367.5425,340.3624,0.0000,0.0000,0.4245
1788948259199,338,depth,1775762967.206843138,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.8557,0.0000,0.0000,318.8177,356.0962,0.0000,0.0000,0.4334
1788948259474,339,depth,1775762967.572413921,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.4972,0.0000,0.0000,46.7533,9.4748,0.0000,0.0000,0.3705
1788948259763,340,depth,1775762967.972530127,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,4.5162,0.0000,0.0000,446.8693,409.5908,0.0000,0.0000,0.3918
1788948260041,341,depth,1775762968.339041948,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,2.3808,0.0000,0.0000,169.8749,214.1496,0.0000,0.0000,0.4140
1788948260749,342,depth,1775762968.741839170,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.0222,0.0000,0.0000,232.9221,188.6474,0.0000,0.0000,0.4218
1788948261112,343,depth,1775762969.172538042,1,0,1,1,1,1,1,1,1,0.0000,-1.0000,0.1518,0.0000,0.0000,365.9971,382.1152,0.0000,0.0000,0.4346
1788948261365,344,depth,1775762969.539197922,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,0.4007,0.0000,0.0000,0.6629,15.4552,-1.0000,0.0000,0.3880
1788948261927,345,depth,1775762969.939203024,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,3.0632,0.0000,0.0000,400.6679,384.5498,-1.0000,0.0000,0.3910
1788948262278,346,depth,1775762970.306411028,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,0.5352,0.0000,0.0000,179.8022,217.4015,-1.0000,0.0000,0.4089
1788948262543,347,depth,1775762970.673670053,1,0,1,1,1,1,1,0,1,0.0000,-1.0000,2.0438,0.0000,201.0100,187.4568,149.8575,-1.0000,0.0000,0.3655
